item(basicrobot,s0,msg(autoStartSysMsg,dispatch,basicrobot,basicrobot,start,7)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,883)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,886)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),315)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,890)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,893)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),319)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,897)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,900)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),323)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),324)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(22,sonar1),904)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(22,sonar1),904)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,905)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,908)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),328)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,912)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,915)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),340)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),341)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,919)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,922)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),345)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,926)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,929)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),349)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,933)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,936)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),353)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),354)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,940)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,943)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),358)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),947)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),947)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,948)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,951)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),367)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),368)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,955)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,958)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),372)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),373)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(12,sonar1),960)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(12,sonar1),960)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,963)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,966)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),377)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,970)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,973)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),423)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),424)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,977)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,980)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),428)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,984)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,987)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),437)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),438)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),439)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,991)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,994)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),443)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,998)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1001)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),447)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1005)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1008)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),451)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),455)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1012)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1015)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),459)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1019)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1022)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),474)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),475)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),476)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1026)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1029)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),483)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1033)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1036)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),487)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),488)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1040)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1043)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),492)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1047)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1050)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),496)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1054)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1057)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),570)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),571)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),572)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1061)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1064)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),576)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1068)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1071)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),585)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1075)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1078)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),589)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),590)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1082)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1085)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),594)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1089)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1092)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),609)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),613)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),614)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1096)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1099)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),618)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1103)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1106)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),622)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),623)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1110)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1113)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),762)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1117)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1120)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),766)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1124)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1127)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),770)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1131)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1134)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),774)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1138)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1141)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),778)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),779)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1145)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1148)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),783)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(30,sonar1),1152)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(30,sonar1),1152)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,1153)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,1156)).
